"","R_W5_T1_150","R_W5_T1_151","R_W5_T1_152","R_W5_T1_154","R_W5_T1_160","R_W5_T1_176","R_W5_T1_178","R_W5_T1_179","R_W5_T1_181","R_W5_T1_182","R_W5_T1_185","R_W5_T1_187","R_W5_T1_206","R_W5_T1_208","R_W5_T1_209","R_W5_T1_210","R_W5_T2_142","R_W5_T2_143","R_W5_T2_145","R_W5_T2_146","R_W5_T2_147","R_W5_T2_164","R_W5_T2_169","R_W5_T2_170","R_W5_T2_171","R_W5_T2_173","R_W5_T2_175","R_W5_T2_190","R_W5_T2_191","R_W5_T2_192","R_W5_T2_193","R_W5_T2_196","R_W5_T2_197","R_W5_T2_198","R_W5_T2_200","R_W5_T2_203","R_W5_T3_100","R_W5_T3_101","R_W5_T3_103","R_W5_T3_104","R_W5_T3_121","R_W5_T3_122","R_W5_T3_124","R_W5_T3_125","R_W5_T3_128","R_W5_T3_129","R_W5_T3_130","R_W5_T3_132","R_W5_T3_133","R_W5_T3_72","R_W5_T3_74","R_W5_T3_76","R_W5_T3_77","R_W5_T3_92","R_W5_T3_94","R_W5_T3_98","R_W5_T4_107","R_W5_T4_109","R_W5_T4_110","R_W5_T4_113","R_W5_T4_114","R_W5_T4_115","R_W5_T4_116","R_W5_T4_118","R_W5_T4_134","R_W5_T4_136","R_W5_T4_137","R_W5_T4_139","R_W5_T4_140","R_W5_T4_78","R_W5_T4_79","R_W5_T4_81","R_W5_T4_84","R_W5_T4_85","R_W5_T4_87","R_W5_T4_90","R_W5_T4_91","R_W5_T5_10","R_W5_T5_11","R_W5_T5_12","R_W5_T5_13","R_W5_T5_14","R_W5_T5_15","R_W5_T5_18","R_W5_T5_19","R_W5_T5_20","R_W5_T5_21","R_W5_T5_37","R_W5_T5_39","R_W5_T5_41","R_W5_T5_43","R_W5_T5_45","R_W5_T5_46","R_W5_T5_48","R_W5_T5_49","R_W5_T5_65","R_W5_T5_68","R_W5_T5_69","R_W5_T6_1","R_W5_T6_22","R_W5_T6_23","R_W5_T6_24","R_W5_T6_25","R_W5_T6_27","R_W5_T6_29","R_W5_T6_32","R_W5_T6_33","R_W5_T6_35","R_W5_T6_4","R_W5_T6_5","R_W5_T6_50","R_W5_T6_51","R_W5_T6_54","R_W5_T6_55","R_W5_T6_56","R_W5_T6_57","R_W5_T6_6","R_W5_T6_61","R_W5_T6_62"
"R_W5_T5_39",0.230408163265306,0.252142857142857,0.230204081632653,0.293775510204082,0.254795918367347,0.285510204081633,0.269591836734694,0.325714285714286,0.297244897959184,0.249285714285714,0.258775510204082,0.281734693877551,0.323265306122449,0.240714285714286,0.251224489795918,0.24,0.26765306122449,0.331122448979592,0.25265306122449,0.263775510204082,0.27265306122449,0.283877551020408,0.282551020408163,0.287142857142857,0.273163265306122,0.267448979591837,0.314489795918367,0.271734693877551,0.260612244897959,0.254795918367347,0.269795918367347,0.283265306122449,0.31030612244898,0.367857142857143,0.265816326530612,0.305510204081633,0.258469387755102,0.229795918367347,0.221224489795918,0.256530612244898,0.295918367346939,0.302244897959184,0.290102040816327,0.275612244897959,0.304795918367347,0.235816326530612,0.244897959183673,0.237551020408163,0.245816326530612,0.24,0.297959183673469,0.279591836734694,0.25234693877551,0.291938775510204,0.274591836734694,0.262755102040816,0.240612244897959,0.276020408163265,0.32,0.307551020408163,0.403061224489796,0.286632653061224,0.297959183673469,0.26765306122449,0.232244897959184,0.27265306122449,0.286020408163265,0.251122448979592,0.269183673469388,0.170204081632653,0.23530612244898,0.277959183673469,0.279183673469388,0.332040816326531,0.319795918367347,0.278775510204082,0.234795918367347,0.211734693877551,0.217551020408163,0.17,0.251938775510204,0.196224489795918,0.237755102040816,0.181734693877551,0.182244897959184,0.170816326530612,0.204897959183673,0.219285714285714,0,0.183265306122449,0.196326530612245,0.18969387755102,0.183877551020408,0.214897959183673,0.225204081632653,0.208265306122449,0.200510204081633,0.255510204081633,0.225408163265306,0.380918367346939,0.220408163265306,0.254285714285714,0.271428571428571,0.329489795918367,0.210408163265306,0.238571428571429,0.226632653061224,0.235510204081633,0.271836734693878,0.249183673469388,0.228469387755102,0.250408163265306,0.331938775510204,0.253163265306122,0.265204081632653,0.306224489795918,0.278163265306122,0.386632653061224,0.27969387755102
"R_W5_T5_41",0.221632653061224,0.254591836734694,0.222142857142857,0.285102040816327,0.225408163265306,0.268367346938776,0.23734693877551,0.288367346938776,0.300102040816327,0.231836734693878,0.241632653061225,0.296836734693878,0.325204081632653,0.261326530612245,0.24030612244898,0.233061224489796,0.290714285714286,0.336428571428571,0.237448979591837,0.255,0.263061224489796,0.249795918367347,0.273163265306122,0.30234693877551,0.243469387755102,0.244591836734694,0.279897959183673,0.268265306122449,0.261632653061224,0.265918367346939,0.28530612244898,0.266326530612245,0.303673469387755,0.371836734693878,0.278469387755102,0.272142857142857,0.243061224489796,0.218877551020408,0.198469387755102,0.242857142857143,0.267857142857143,0.278979591836735,0.263775510204082,0.262857142857143,0.30530612244898,0.230714285714286,0.231938775510204,0.219183673469388,0.234285714285714,0.238265306122449,0.286632653061224,0.253673469387755,0.238163265306122,0.269183673469388,0.270918367346939,0.255714285714286,0.235408163265306,0.264183673469388,0.308163265306122,0.281122448979592,0.400612244897959,0.27530612244898,0.273877551020408,0.249897959183673,0.219795918367347,0.255612244897959,0.272959183673469,0.268265306122449,0.27765306122449,0.176836734693878,0.221836734693878,0.257142857142857,0.270102040816327,0.329387755102041,0.280918367346939,0.274285714285714,0.215,0.199387755102041,0.201836734693878,0.183367346938776,0.246326530612245,0.176938775510204,0.238469387755102,0.196632653061224,0.211224489795918,0.169591836734694,0.169489795918367,0.197142857142857,0.183265306122449,0,0.17,0.245816326530612,0.223877551020408,0.241020408163265,0.241530612244898,0.224387755102041,0.219081632653061,0.250408163265306,0.242040816326531,0.359081632653061,0.205,0.224897959183673,0.245816326530612,0.308163265306122,0.226122448979592,0.222244897959184,0.240204081632653,0.227755102040816,0.278571428571429,0.243571428571429,0.217244897959184,0.283673469387755,0.361122448979592,0.28030612244898,0.249183673469388,0.306326530612245,0.246428571428571,0.400204081632653,0.271530612244898
"R_W5_T5_43",0.229591836734694,0.268469387755102,0.224081632653061,0.288469387755102,0.234183673469388,0.27765306122449,0.263877551020408,0.298877551020408,0.289795918367347,0.234081632653061,0.237244897959184,0.283469387755102,0.312857142857143,0.260510204081633,0.227448979591837,0.224387755102041,0.282551020408163,0.323367346938776,0.256122448979592,0.273367346938776,0.264897959183673,0.256122448979592,0.275408163265306,0.319183673469388,0.268061224489796,0.271122448979592,0.288877551020408,0.282448979591837,0.259795918367347,0.277755102040816,0.281530612244898,0.277857142857143,0.30530612244898,0.358775510204082,0.29234693877551,0.27530612244898,0.225918367346939,0.216326530612245,0.180714285714286,0.215102040816327,0.263163265306122,0.255102040816327,0.253469387755102,0.241224489795918,0.28765306122449,0.217142857142857,0.235714285714286,0.218775510204082,0.219285714285714,0.210816326530612,0.266938775510204,0.234795918367347,0.210918367346939,0.251530612244898,0.230714285714286,0.236836734693878,0.221428571428571,0.247857142857143,0.307857142857143,0.278469387755102,0.405816326530612,0.288571428571429,0.295816326530612,0.248061224489796,0.232857142857143,0.256224489795918,0.268061224489796,0.280612244897959,0.267857142857143,0.172244897959184,0.207448979591837,0.24734693877551,0.270102040816327,0.317857142857143,0.276530612244898,0.246326530612245,0.208163265306122,0.221020408163265,0.210612244897959,0.200102040816327,0.263163265306122,0.204795918367347,0.233673469387755,0.201326530612245,0.211224489795918,0.181530612244898,0.173367346938776,0.215408163265306,0.196326530612245,0.17,0,0.24,0.202040816326531,0.230816326530612,0.229795918367347,0.222857142857143,0.201938775510204,0.220816326530612,0.25734693877551,0.363061224489796,0.208571428571429,0.226224489795918,0.237959183673469,0.315918367346939,0.235102040816327,0.230918367346939,0.236632653061224,0.224795918367347,0.281428571428571,0.251938775510204,0.217857142857143,0.26234693877551,0.365102040816327,0.271428571428571,0.236224489795918,0.297755102040816,0.251428571428571,0.377448979591837,0.253265306122449
"R_W5_T5_45",0.272551020408163,0.273469387755102,0.25530612244898,0.300612244897959,0.282857142857143,0.310408163265306,0.309285714285714,0.339795918367347,0.30734693877551,0.284591836734694,0.292244897959184,0.291428571428571,0.329183673469388,0.267857142857143,0.311428571428571,0.306428571428571,0.271224489795918,0.327551020408163,0.278673469387755,0.302244897959184,0.30530612244898,0.328469387755102,0.307857142857143,0.295918367346939,0.291734693877551,0.287142857142857,0.335612244897959,0.290510204081633,0.280612244897959,0.265714285714286,0.286632653061224,0.303979591836735,0.323265306122449,0.355408163265306,0.273877551020408,0.336326530612245,0.31234693877551,0.274183673469388,0.257142857142857,0.292142857142857,0.317142857142857,0.323367346938776,0.318673469387755,0.325918367346939,0.336020408163265,0.284285714285714,0.261224489795918,0.269081632653061,0.267959183673469,0.265816326530612,0.325816326530612,0.310102040816327,0.28530612244898,0.302448979591837,0.302142857142857,0.294795918367347,0.273163265306122,0.304387755102041,0.337142857142857,0.305510204081633,0.394591836734694,0.306836734693878,0.327959183673469,0.298265306122449,0.304897959183673,0.291020408163265,0.317959183673469,0.28734693877551,0.28,0.20765306122449,0.291734693877551,0.30265306122449,0.305612244897959,0.338877551020408,0.345204081632653,0.31969387755102,0.246836734693878,0.205102040816327,0.224489795918367,0.198367346938776,0.247142857142857,0.23030612244898,0.270714285714286,0.206938775510204,0.186530612244898,0.213367346938776,0.208061224489796,0.208571428571429,0.18969387755102,0.245816326530612,0.24,0,0.211734693877551,0.246836734693878,0.236734693877551,0.207040816326531,0.229897959183673,0.282959183673469,0.216632653061224,0.340612244897959,0.224489795918367,0.27469387755102,0.267040816326531,0.331938775510204,0.241122448979592,0.271530612244898,0.243469387755102,0.218775510204082,0.272551020408163,0.252448979591837,0.211530612244898,0.235510204081633,0.326020408163265,0.238877551020408,0.260510204081633,0.323163265306122,0.27,0.380714285714286,0.28734693877551
"R_W5_T5_46",0.263265306122449,0.29469387755102,0.261836734693878,0.315408163265306,0.265510204081633,0.30469387755102,0.29734693877551,0.331122448979592,0.289897959183673,0.246734693877551,0.263367346938776,0.317755102040816,0.346734693877551,0.299081632653061,0.280816326530612,0.273877551020408,0.280816326530612,0.319897959183673,0.283979591836735,0.29265306122449,0.304897959183673,0.307857142857143,0.288061224489796,0.288571428571429,0.311530612244898,0.308979591836735,0.329387755102041,0.296326530612245,0.265102040816327,0.302040816326531,0.266326530612245,0.301122448979592,0.330408163265306,0.379795918367347,0.315408163265306,0.316428571428571,0.232551020408163,0.259897959183673,0.22765306122449,0.232551020408163,0.306224489795918,0.259489795918367,0.297857142857143,0.287244897959184,0.262142857142857,0.236836734693878,0.278571428571429,0.254081632653061,0.232551020408163,0.24765306122449,0.269897959183673,0.278877551020408,0.236938775510204,0.28765306122449,0.253571428571429,0.288775510204082,0.235408163265306,0.281122448979592,0.295102040816327,0.308877551020408,0.414183673469388,0.301020408163265,0.310816326530612,0.256632653061225,0.281530612244898,0.285408163265306,0.293061224489796,0.264489795918367,0.268265306122449,0.207448979591837,0.255510204081633,0.282551020408163,0.279183673469388,0.334591836734694,0.300408163265306,0.285612244897959,0.258673469387755,0.234183673469388,0.223265306122449,0.190816326530612,0.287959183673469,0.237857142857143,0.236224489795918,0.200714285714286,0.228673469387755,0.208979591836735,0.22265306122449,0.234489795918367,0.183877551020408,0.223877551020408,0.202040816326531,0.211734693877551,0,0.203163265306122,0.212448979591837,0.188775510204082,0.22,0.232551020408163,0.274489795918367,0.402448979591837,0.273265306122449,0.265204081632653,0.272244897959184,0.31,0.233163265306122,0.255714285714286,0.277755102040816,0.248979591836735,0.304081632653061,0.257142857142857,0.257142857142857,0.268775510204082,0.367142857142857,0.25,0.260102040816327,0.287959183673469,0.253775510204082,0.365816326530612,0.277142857142857
"R_W5_T5_48",0.289897959183673,0.315714285714286,0.287551020408163,0.332244897959184,0.284183673469388,0.321428571428571,0.295408163265306,0.335,0.314591836734694,0.275510204081633,0.281938775510204,0.321122448979592,0.374183673469388,0.305510204081633,0.313469387755102,0.316734693877551,0.317244897959184,0.321938775510204,0.309183673469388,0.307857142857143,0.309591836734694,0.294591836734694,0.301326530612245,0.292142857142857,0.332959183673469,0.321326530612245,0.329387755102041,0.302959183673469,0.290102040816327,0.308775510204082,0.245612244897959,0.303775510204082,0.338775510204082,0.368571428571429,0.336530612244898,0.329285714285714,0.261122448979592,0.293979591836735,0.240816326530612,0.242040816326531,0.312448979591837,0.280204081632653,0.298163265306122,0.282244897959184,0.280102040816327,0.247857142857143,0.298571428571429,0.280816326530612,0.258061224489796,0.282857142857143,0.293061224489796,0.316326530612245,0.290102040816327,0.296122448979592,0.266122448979592,0.313367346938775,0.251224489795918,0.278265306122449,0.264285714285714,0.283367346938776,0.389897959183673,0.315714285714286,0.297142857142857,0.259795918367347,0.295918367346939,0.306224489795918,0.296632653061224,0.278163265306122,0.286020408163265,0.245918367346939,0.244183673469388,0.277448979591837,0.30030612244898,0.320510204081633,0.297142857142857,0.267857142857143,0.244591836734694,0.255102040816327,0.231122448979592,0.218673469387755,0.343469387755102,0.287142857142857,0.269897959183673,0.271938775510204,0.272244897959184,0.25030612244898,0.255918367346939,0.229387755102041,0.214897959183673,0.241020408163265,0.230816326530612,0.246836734693878,0.203163265306122,0,0.243265306122449,0.218163265306122,0.266122448979592,0.276938775510204,0.262959183673469,0.400816326530612,0.277244897959184,0.26234693877551,0.270408163265306,0.294285714285714,0.239591836734694,0.265714285714286,0.295,0.264387755102041,0.298061224489796,0.250714285714286,0.253571428571429,0.261428571428571,0.33030612244898,0.267857142857143,0.266122448979592,0.268571428571429,0.254081632653061,0.339489795918367,0.276734693877551
"R_W5_T5_49",0.254183673469388,0.272857142857143,0.246530612244898,0.305612244897959,0.275612244897959,0.289081632653061,0.297857142857143,0.335918367346939,0.303469387755102,0.254285714285714,0.272755102040816,0.29530612244898,0.350816326530612,0.29469387755102,0.286224489795918,0.295816326530612,0.291122448979592,0.312142857142857,0.274795918367347,0.283061224489796,0.285714285714286,0.303367346938775,0.294285714285714,0.307040816326531,0.292959183673469,0.29,0.318265306122449,0.290612244897959,0.269081632653061,0.303265306122449,0.27734693877551,0.309489795918367,0.335,0.385510204081633,0.326326530612245,0.322040816326531,0.286632653061224,0.271530612244898,0.24734693877551,0.253775510204082,0.309897959183673,0.289795918367347,0.29,0.291938775510204,0.303061224489796,0.244285714285714,0.276734693877551,0.27530612244898,0.260510204081633,0.271326530612245,0.329081632653061,0.300408163265306,0.267142857142857,0.28765306122449,0.285,0.300714285714286,0.255510204081633,0.289489795918367,0.303163265306122,0.289285714285714,0.406020408163265,0.307551020408163,0.30969387755102,0.258775510204082,0.287244897959184,0.297857142857143,0.299183673469388,0.295204081632653,0.298673469387755,0.232551020408163,0.263367346938776,0.285510204081633,0.3,0.319795918367347,0.306938775510204,0.281530612244898,0.247857142857143,0.213163265306122,0.231938775510204,0.230408163265306,0.3,0.258061224489796,0.265102040816327,0.22765306122449,0.242959183673469,0.23,0.219285714285714,0.239285714285714,0.225204081632653,0.241530612244898,0.229795918367347,0.236734693877551,0.212448979591837,0.243265306122449,0,0.242142857142857,0.266122448979592,0.279081632653061,0.277142857142857,0.362448979591837,0.269489795918367,0.26,0.28469387755102,0.316224489795918,0.26530612244898,0.22969387755102,0.254591836734694,0.257448979591837,0.304285714285714,0.269081632653061,0.232959183673469,0.292857142857143,0.341428571428571,0.252857142857143,0.240714285714286,0.292040816326531,0.258061224489796,0.370102040816327,0.280918367346939
"R_W5_T5_65",0.249489795918367,0.238775510204082,0.238673469387755,0.267959183673469,0.20265306122449,0.234285714285714,0.218673469387755,0.263571428571429,0.222244897959184,0.231734693877551,0.211734693877551,0.272448979591837,0.304387755102041,0.231326530612245,0.26265306122449,0.263061224489796,0.213469387755102,0.258367346938775,0.199387755102041,0.255204081632653,0.217959183673469,0.21969387755102,0.215204081632653,0.234285714285714,0.233061224489796,0.226020408163265,0.251428571428571,0.247857142857143,0.234795918367347,0.23530612244898,0.230714285714286,0.247142857142857,0.256020408163265,0.335408163265306,0.260102040816327,0.256020408163265,0.238061224489796,0.254081632653061,0.22030612244898,0.242244897959184,0.241836734693878,0.247244897959184,0.241938775510204,0.245918367346939,0.260612244897959,0.213979591836735,0.244591836734694,0.232755102040816,0.192244897959184,0.241938775510204,0.247755102040816,0.272857142857143,0.225102040816327,0.251734693877551,0.269591836734694,0.285714285714286,0.222857142857143,0.221122448979592,0.263571428571429,0.25030612244898,0.354897959183673,0.230612244897959,0.245408163265306,0.22969387755102,0.260102040816327,0.224897959183673,0.224489795918367,0.220102040816327,0.198775510204082,0.210918367346939,0.248877551020408,0.227040816326531,0.21765306122449,0.270918367346939,0.238265306122449,0.248877551020408,0.202244897959184,0.235,0.228673469387755,0.211326530612245,0.316734693877551,0.241530612244898,0.258061224489796,0.238061224489796,0.259591836734694,0.224591836734694,0.207959183673469,0.223265306122449,0.208265306122449,0.224387755102041,0.222857142857143,0.207040816326531,0.188775510204082,0.218163265306122,0.242142857142857,0,0.201326530612245,0.19765306122449,0.238367346938776,0.420612244897959,0.222448979591837,0.202857142857143,0.218979591836735,0.269387755102041,0.206836734693878,0.199795918367347,0.232755102040816,0.205918367346939,0.24530612244898,0.213979591836735,0.213061224489796,0.217959183673469,0.327448979591837,0.221326530612245,0.22765306122449,0.245204081632653,0.251224489795918,0.311428571428571,0.196224489795918
"R_W5_T5_68",0.243877551020408,0.236836734693878,0.240510204081633,0.31,0.254489795918367,0.296836734693878,0.286326530612245,0.326224489795918,0.29765306122449,0.256938775510204,0.266632653061224,0.287755102040816,0.28469387755102,0.231632653061224,0.221326530612245,0.212857142857143,0.263367346938776,0.346938775510204,0.249183673469388,0.254183673469388,0.273775510204082,0.291428571428571,0.290204081632653,0.307244897959184,0.251224489795918,0.230612244897959,0.319897959183673,0.283469387755102,0.256734693877551,0.279183673469388,0.289489795918367,0.292755102040816,0.293163265306122,0.378979591836735,0.256938775510204,0.310408163265306,0.265,0.216326530612245,0.23030612244898,0.276530612244898,0.297142857142857,0.307959183673469,0.283877551020408,0.292959183673469,0.328163265306122,0.264387755102041,0.246020408163265,0.239489795918367,0.249081632653061,0.21030612244898,0.295714285714286,0.240918367346939,0.212755102040816,0.271530612244898,0.255,0.246632653061224,0.252040816326531,0.29530612244898,0.342959183673469,0.326530612244898,0.423571428571429,0.298265306122449,0.328367346938776,0.293061224489796,0.22969387755102,0.278979591836735,0.297244897959184,0.285510204081633,0.281326530612245,0.18734693877551,0.252857142857143,0.297755102040816,0.273673469387755,0.344795918367347,0.31469387755102,0.288571428571429,0.248367346938776,0.248367346938776,0.252448979591837,0.229285714285714,0.273571428571429,0.228163265306122,0.280816326530612,0.208775510204082,0.219285714285714,0.219081632653061,0.219081632653061,0.251326530612245,0.200510204081633,0.219081632653061,0.201938775510204,0.229897959183673,0.22,0.266122448979592,0.266122448979592,0.201326530612245,0,0.233877551020408,0.280816326530612,0.415816326530612,0.227551020408163,0.265510204081633,0.282244897959184,0.343265306122449,0.250714285714286,0.264795918367347,0.234897959183673,0.249897959183673,0.286020408163265,0.271224489795918,0.243979591836735,0.29234693877551,0.387755102040816,0.292755102040816,0.287142857142857,0.33469387755102,0.311632653061225,0.405510204081633,0.279795918367347
"R_W5_T5_69",0.267857142857143,0.283469387755102,0.263877551020408,0.312959183673469,0.235510204081633,0.263163265306122,0.264387755102041,0.274795918367347,0.27265306122449,0.216428571428571,0.228877551020408,0.339795918367347,0.347244897959184,0.323979591836735,0.257959183673469,0.258979591836735,0.283469387755102,0.32,0.248469387755102,0.29765306122449,0.263265306122449,0.258265306122449,0.269897959183673,0.332040816326531,0.289081632653061,0.293979591836735,0.285816326530612,0.317551020408163,0.280918367346939,0.311326530612245,0.318571428571429,0.311632653061225,0.327755102040816,0.408979591836735,0.345612244897959,0.308673469387755,0.22234693877551,0.248571428571429,0.211122448979592,0.243775510204082,0.235918367346939,0.228469387755102,0.242551020408163,0.224795918367347,0.219795918367347,0.202551020408163,0.29030612244898,0.240102040816327,0.191530612244898,0.234387755102041,0.221122448979592,0.227551020408163,0.223061224489796,0.259489795918367,0.25030612244898,0.286836734693878,0.253877551020408,0.266122448979592,0.322040816326531,0.301224489795918,0.429081632653061,0.276428571428571,0.307448979591837,0.236326530612245,0.258979591836735,0.277040816326531,0.276938775510204,0.293571428571429,0.256938775510204,0.234489795918367,0.220408163265306,0.242551020408163,0.259081632653061,0.349081632653061,0.270816326530612,0.251938775510204,0.25734693877551,0.287244897959184,0.273367346938776,0.256020408163265,0.334897959183673,0.265408163265306,0.24469387755102,0.266632653061224,0.291224489795918,0.256428571428571,0.261530612244898,0.259591836734694,0.255510204081633,0.250408163265306,0.220816326530612,0.282959183673469,0.232551020408163,0.276938775510204,0.279081632653061,0.19765306122449,0.233877551020408,0,0.322448979591837,0.425510204081633,0.26469387755102,0.27030612244898,0.276020408163265,0.326020408163265,0.285408163265306,0.271734693877551,0.32765306122449,0.252448979591837,0.329183673469388,0.288163265306122,0.268673469387755,0.313061224489796,0.420816326530612,0.303775510204082,0.294081632653061,0.305408163265306,0.291734693877551,0.374081632653061,0.249897959183673
"R_W5_T6_1",0.269795918367347,0.284489795918367,0.260408163265306,0.294591836734694,0.263775510204082,0.308979591836735,0.259285714285714,0.305816326530612,0.303265306122449,0.318163265306122,0.29265306122449,0.279489795918367,0.318877551020408,0.225,0.28030612244898,0.275816326530612,0.269387755102041,0.307959183673469,0.262857142857143,0.284897959183673,0.265714285714286,0.258265306122449,0.267551020408163,0.260816326530612,0.260102040816327,0.246938775510204,0.287959183673469,0.250102040816327,0.277142857142857,0.203469387755102,0.258061224489796,0.255510204081633,0.264285714285714,0.330714285714286,0.223877551020408,0.276530612244898,0.295204081632653,0.256224489795918,0.253469387755102,0.266530612244898,0.297551020408163,0.304183673469388,0.316122448979592,0.304897959183673,0.324591836734694,0.282244897959184,0.246632653061224,0.253367346938775,0.246632653061224,0.270408163265306,0.358265306122449,0.348979591836735,0.311326530612245,0.306020408163265,0.301326530612245,0.281734693877551,0.23265306122449,0.228061224489796,0.289489795918367,0.255510204081633,0.344795918367347,0.238877551020408,0.243367346938776,0.283367346938776,0.248673469387755,0.226326530612245,0.272142857142857,0.243673469387755,0.242142857142857,0.237551020408163,0.255918367346939,0.24265306122449,0.271224489795918,0.28469387755102,0.297142857142857,0.282448979591837,0.197755102040816,0.241020408163265,0.231530612244898,0.253367346938775,0.302959183673469,0.248163265306122,0.301428571428571,0.258265306122449,0.243163265306122,0.234489795918367,0.230408163265306,0.210612244897959,0.225408163265306,0.242040816326531,0.25734693877551,0.216632653061224,0.274489795918367,0.262959183673469,0.277142857142857,0.238367346938776,0.280816326530612,0.322448979591837,0,0.358367346938776,0.208469387755102,0.245510204081633,0.225510204081633,0.269489795918367,0.194489795918367,0.221020408163265,0.215510204081633,0.236734693877551,0.211632653061225,0.196020408163265,0.21234693877551,0.23030612244898,0.304489795918367,0.243877551020408,0.228571428571429,0.252244897959184,0.234183673469388,0.342448979591837,0.25530612244898
"R_W5_T6_22",0.383469387755102,0.405408163265306,0.381224489795918,0.421530612244898,0.422755102040816,0.439285714285714,0.432244897959184,0.447857142857143,0.453775510204082,0.413367346938776,0.427448979591837,0.409591836734694,0.436836734693878,0.41530612244898,0.420102040816327,0.422755102040816,0.441326530612245,0.468571428571429,0.418469387755102,0.427959183673469,0.443571428571429,0.444183673469388,0.439183673469388,0.456530612244898,0.396530612244898,0.408979591836735,0.451632653061224,0.431530612244898,0.42765306122449,0.402448979591837,0.428367346938775,0.431326530612245,0.446122448979592,0.461632653061224,0.408571428571429,0.451326530612245,0.434591836734694,0.396326530612245,0.376326530612245,0.39530612244898,0.431326530612245,0.446326530612245,0.42969387755102,0.433469387755102,0.44969387755102,0.391428571428571,0.394183673469388,0.396326530612245,0.405510204081633,0.394387755102041,0.461326530612245,0.423367346938776,0.417959183673469,0.397755102040816,0.411224489795918,0.342551020408163,0.38469387755102,0.428673469387755,0.450510204081633,0.41,0.504795918367347,0.426428571428571,0.438775510204082,0.406326530612245,0.411938775510204,0.403979591836735,0.446020408163265,0.440102040816327,0.441836734693878,0.368265306122449,0.382142857142857,0.415612244897959,0.43734693877551,0.421122448979592,0.431836734693878,0.43030612244898,0.367040816326531,0.328571428571429,0.359897959183673,0.364489795918367,0.302448979591837,0.361836734693878,0.386020408163265,0.358367346938776,0.341530612244898,0.360612244897959,0.340918367346939,0.344489795918367,0.380918367346939,0.359081632653061,0.363061224489796,0.340612244897959,0.402448979591837,0.400816326530612,0.362448979591837,0.420612244897959,0.415816326530612,0.425510204081633,0.358367346938776,0,0.345204081632653,0.380510204081633,0.381020408163265,0.434081632653061,0.404897959183673,0.386938775510204,0.381224489795918,0.333673469387755,0.411020408163265,0.373673469387755,0.349183673469388,0.359285714285714,0.43030612244898,0.370918367346939,0.382040816326531,0.445,0.360612244897959,0.489183673469388,0.427142857142857
"R_W5_T6_23",0.223775510204082,0.218061224489796,0.219285714285714,0.261938775510204,0.222857142857143,0.270612244897959,0.260204081632653,0.305204081632653,0.293571428571429,0.275510204081633,0.255,0.241938775510204,0.239081632653061,0.203877551020408,0.210510204081633,0.216836734693878,0.255918367346939,0.323061224489796,0.205612244897959,0.254387755102041,0.237244897959184,0.246530612244898,0.267755102040816,0.29265306122449,0.217551020408163,0.216836734693878,0.281224489795918,0.248979591836735,0.240204081632653,0.221836734693878,0.28030612244898,0.269285714285714,0.265714285714286,0.340102040816327,0.22265306122449,0.270612244897959,0.266734693877551,0.197959183673469,0.233469387755102,0.258367346938775,0.246530612244898,0.26969387755102,0.235612244897959,0.263775510204082,0.309897959183673,0.226326530612245,0.21234693877551,0.205918367346939,0.246632653061224,0.21,0.29530612244898,0.243775510204082,0.239591836734694,0.227244897959184,0.24,0.223673469387755,0.237142857142857,0.255,0.299795918367347,0.277755102040816,0.380612244897959,0.24734693877551,0.285612244897959,0.24030612244898,0.222959183673469,0.228163265306122,0.256836734693878,0.272959183673469,0.254591836734694,0.201530612244898,0.225918367346939,0.238265306122449,0.251734693877551,0.307857142857143,0.263571428571429,0.275612244897959,0.201938775510204,0.241734693877551,0.241224489795918,0.247040816326531,0.254387755102041,0.224183673469388,0.264387755102041,0.216734693877551,0.214795918367347,0.203673469387755,0.194285714285714,0.212142857142857,0.220408163265306,0.205,0.208571428571429,0.224489795918367,0.273265306122449,0.277244897959184,0.269489795918367,0.222448979591837,0.227551020408163,0.26469387755102,0.208469387755102,0.345204081632653,0,0.199285714285714,0.226632653061224,0.298673469387755,0.216938775510204,0.195,0.21,0.168469387755102,0.236632653061224,0.234387755102041,0.181326530612245,0.235714285714286,0.339591836734694,0.253571428571429,0.248673469387755,0.291632653061224,0.261530612244898,0.367551020408163,0.248163265306122
